id,tweetid,created_at,user_id,text,anger,anticipation,disgust,fear,joy,love,optimism,pessimism,sadness,surprise,trust,care,harm,fairness,cheating,loyalty,betrayal,authority,subversion,purity,degradation
429,1.23e+18,2020-02-21 00:04:22+00:00,755377897.0,Can you do this on the mobile game? Asking for myself,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
430,1.33e+18,2020-11-15 21:17:01+00:00,2866551555.0,about last night ✨🤍 https://t.co/M97sNvfL3s,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0
431,1.25e+18,2020-04-22 02:25:56+00:00,1476174398.0,@artbylitzy My poison apple from Snow White and now I’m currently thinking the pig nurses from the twilight zone 😍,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
432,1.27e+18,2020-06-21 21:38:13+00:00,3011364499.0,@DeAnna4Congress @realDonaldTrump Wow! So strong! Such a big boy! Take that libs!,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
433,1.23e+18,2020-02-29 09:12:58+00:00,541073580.0,"So I guess robot house every semester is a thing now at @sciarc 

Visual Studies- Draw the line X
With Devyn Weiser and Curime Batliner

In collaboration with @N_Goch and Cole Masuno https://t.co/XORb05Zagd",0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
434,1.26e+18,2020-04-30 18:16:54+00:00,32113781.0,We must be a voice for the voiceless!,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
435,1.24e+18,2020-03-08 10:00:35+00:00,3163398199.0,white people cant dance for shit,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
436,1.26e+18,2020-04-29 13:08:12+00:00,216453674.0,Go get this jam🔥🔥 #lockup by @terryapala ft @officialniniola 💃🚀 Cc @iamdjtuzo hypemanluckey terry_apalanewsline 📸 @Israelfavour13 #challenge us if u capable 😉 #lockup #lockupbyterryapala #lockupchallenge 🚀🚀 @ Lock-up https://t.co/V6N9JuFwuR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
437,1.28e+18,2020-07-01 20:53:49+00:00,7.55953e+17,"@realDonaldTrump You are the last person on earth who should be critiquing ANYONE’s performance.  130,000 you moron.",1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
438,1.32e+18,2020-10-20 15:20:31+00:00,1.2501e+18,"Me: hi I was recently called from this number
Him: nope sorry impossible fuck off, have a nice day
Me: oh okay",0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
439,1.32e+18,2020-10-16 22:05:32+00:00,445440169.0,@elleinthesun Twice he had sum pic upside down....he made a choice 🤣🤣🤣🥳♥️🥊😳,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
440,1.32e+18,2020-11-04 13:16:24+00:00,287977053.0,"I was just telling you that you looked like claud from Life , on Halloween .",0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
441,1.31e+18,2020-09-25 08:37:37+00:00,4687079418.0,"I swear if Baba Voss dies, I’m just gonna have to die too",1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0
442,1.25e+18,2020-04-16 22:22:52+00:00,7.22589e+17,Is anyone doing charts of COVID-19 spread controlled for population density instead of population?,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0
443,1.27e+18,2020-05-26 20:26:51+00:00,4511927173.0,"i feel like if we can get a big ass group of dedicated people, we can take tom nook down and burn him at the stake",1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0
444,1.32e+18,2020-10-21 21:45:05+00:00,2351261089.0,I’ve decided to kill Chris Pratt,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0
445,1.31e+18,2020-10-04 22:48:56+00:00,727392756.0,"It’s just the saddest thing ever.These people can’t even see their families, heartbreaking.",0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0
446,1.29e+18,2020-07-29 16:00:25+00:00,3271524948.0,@311Creature And killing something is not something you should be proud of. You should feel respect and humility and not post a picture of it’s dead body. It’s bad enough you killed it In the first place.,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0
447,1.3e+18,2020-08-26 05:58:33+00:00,487338271.0,"I’m sorry that I’ve grown cynical, but how many fuckin times are we gonna see such a profound expression of grief on the TL just to sit back and do absolutely nothing?",1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0
448,1.29e+18,2020-07-30 05:39:36+00:00,149219539.0,"@EchoNot_ @patriotfan09 It’s basically 10+ people + a host sit in a circles 1-3 players are secret werewolf’s. Rounds have two phases. Day phase:everyone tries to murder a werewolf.
Night phase:werewolves pick a person to murder. Once you are murdered you are out and can’t talk. Last team standing wins.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0
449,1.28e+18,2020-07-08 00:30:33+00:00,291421323.0,If you want to hire stupid people you can. America.,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0
450,1.29e+18,2020-08-03 14:09:37+00:00,863201701.0,Trump's klansman Fox voter base didn't want to watch the funeral of a black man,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0
451,1.29e+18,2020-07-21 05:12:53+00:00,181340030.0,"L.A. County reports hospitalizations at all-time high; officials cite concerns for pregnant women, younger people https://t.co/N5oYauP6wB",0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0
452,1.26e+18,2020-05-18 14:21:58+00:00,432089019.0,My mom does this with me 🥺🥺 and then my kids come and ruin the moment 🙄,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0
453,1.24e+18,2020-03-25 17:52:18+00:00,2150063106.0,2 more patients tested positive for COVID-19 at our hospital 😭pray this is over soon.,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0
454,1.24e+18,2020-03-16 03:41:24+00:00,188078397.0,I hope this corona kills us all. This planet should flourish. Humans are killing it. Oh how I wish this virus is nature’s pest control.,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0
455,1.33e+18,2020-12-03 20:58:25+00:00,38023296.0,"@TheGreenNewDill @darwin_notebook @AP “Violent” is killing two people, cuz your a “badass”",1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0
456,1.31e+18,2020-10-09 00:03:27+00:00,361679241.0,Colton CA Thu Oct 8th PM Forecast: TONIGHT Patchy Fog Lo 53 FRIDAY Patchy Fog Hi 81,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0
457,1.33e+18,2020-11-16 05:39:04+00:00,9.37202e+17,The bottom has completely fallen out,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0
458,1.26e+18,2020-05-18 22:04:33+00:00,9.01989e+17,Pro life activists are fighting to not wear masks while they’re killing the vulnerable without remorse. Tell me why I shouldn’t be allowed to have an abortion again?,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0
459,1.29e+18,2020-08-11 13:42:17+00:00,3943586053.0,@RexChapman Bunker boy probably missed that briefing,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
460,1.23e+18,2020-02-05 20:07:47+00:00,213277666.0,Y'all in the new Saw trailer Chris Rock is full zaddy mode. He looks damn sexy.,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
461,1.25e+18,2020-04-07 01:26:06+00:00,24727322.0,"Hello, @CreditOneBank I have been unable to reach your account managers for a few days now. Can someone address my account?",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
462,1.29e+18,2020-08-04 19:32:56+00:00,1.28044e+18,"Why🤷🏽‍♂️ We have to stop killing eachother, I have been to Lebanon 🇱🇧 so beautiful to spend time by the Mediterranean Sea 🌊🙏🏽💕
#ICUBeirut 😢",0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0
463,1.24e+18,2020-03-25 06:29:44+00:00,887390958.0,@cynthiaaff *sends love 💕,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
464,1.33e+18,2020-11-24 15:46:47+00:00,1.21362e+18,Name that scene? @Sean_Cody_Com  #seancody,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
465,1.34e+18,2020-12-23 03:13:20+00:00,4191239027.0,"0313Z
N521HB CITY OF HUNTINGTON BEACH
N33.6221 W117.8859
Altitude: 800ft
Course: 80º
Groundspeed: 62kts https://t.co/mbuQp3tY1J",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
466,1.24e+18,2020-03-16 23:55:27+00:00,9.62234e+17,@ZackOSully I just pulled up to work,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
467,1.32e+18,2020-11-05 22:51:59+00:00,2719310271.0,Burry me wit a tame impala vinyl .,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
468,1.25e+18,2020-04-14 06:56:23+00:00,30967721.0,@HiBritneyMonae Scott is one of my top male superheroes and I just idk I need the perfect cast. And I don’t event know who that is tbh. https://t.co/4amazPNNkO,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
469,1.33e+18,2020-11-19 03:32:33+00:00,833989320.0,Somebody did not want to go to Milwaukee 😂 https://t.co/x45Bwl6K1I,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
470,1.25e+18,2020-04-05 07:40:48+00:00,4191239027.0,"0740Z
N668PD LOS ANGELES POLICE DEPT AIR SUPPORT DIVISION
Squawk: 1200
N34.0598 W118.2880
Altitude: 975ft
Course: 300º
Groundspeed: 113kts https://t.co/EEvEx9kYzd",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
471,1.25e+18,2020-04-26 17:11:07+00:00,1591722020.0,New Episode of Mel's News is up on my YouTube channel! Meme of the day! #memes #news #fashionblogger #melsnews #sports #worldnews #meme #currentevents #acting #film #host #music #Funny #entertainment #entertainer… https://t.co/GIJqjtiniM,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
472,1.33e+18,2020-11-18 18:38:23+00:00,278382290.0,@shedd_aquarium Never realized Wellington was a grandpa.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
473,1.22e+18,2020-01-19 09:41:09+00:00,21719201.0,"Why did I decide watching 7 Pounds was the healthy decision in life tonight 💔😭 like damn laur, drugs would have been a better choice",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
474,1.32e+18,2020-10-26 18:26:53+00:00,18417119.0,Had mercury been in retrograde my entire life?,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
475,1.29e+18,2020-07-22 05:39:32+00:00,2362243668.0,@B_dub_T @KLoeffler @CollinsforGA She also bought stocks in Zoom when zoom was virtually unknown company,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
476,1.22e+18,2020-02-02 17:54:46+00:00,1255951830.0,@machain73 Me too girl it’s all good,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
477,1.29e+18,2020-07-30 15:57:30+00:00,43535609.0,A year ago today... first time since I moved here...,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0
478,1.31e+18,2020-10-03 07:06:27+00:00,788189018.0,"@Dangchick1 Yeah, pretty much in it for the money she’s going to get out of their marriage. Cos YOU KNOW whenever they leave the WH  she’s sending I’m those divorce and alimony papers! That REAL alimony check she’s going to get will be his prez pension",0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0
479,1.28e+18,2020-07-12 16:33:05+00:00,16602233.0,This! #EconomicJustice is #RacialJustice!,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0
480,1.22e+18,2020-01-30 23:00:30+00:00,61772051.0,Another interesting #patents development.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
481,1.33e+18,2020-11-22 22:32:22+00:00,17416420.0,"Pop quiz for #decency &amp; #equity coming up: Will we give #caregivers &amp; #meatpackers, not Park Ave #influencers, the First Doses? Stay ‘tooned.",0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0
482,1.31e+18,2020-09-27 18:08:03+00:00,1.28091e+18,@TheJusticeDept THANKS FOR SENDING CONDOLENCES. I NEED JUSTICE.5495 ATLANTIC#12 L.B. CA 90805 5628524378. REFER TO ME ON TWITTER AND FACEBOOK AND READ MY PROBLEM 28 YEARS. I AM PEACE &amp; SECURITY. USA TRANSMITTED TESTIMONY FLOODGATE FLOODWATER. I AM TRUTHFUL. NEED ESCAPE,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1,0,1,0,1,0,0,0,0,0
483,1.22e+18,2020-01-26 06:51:13+00:00,196929178.0,Ain’t shit changed. https://t.co/e0bJZ9yX2U,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0
484,1.3e+18,2020-08-19 04:42:00+00:00,8.93555e+17,@SteveSchmidtSES I beg to differ...you are meaningless! Steve is respected for the truth . You sir will be gone and he will always be there to tell the truth!,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0
485,1.21e+18,2020-01-07 11:21:57+00:00,1.02451e+18,How Come Those Who stand up 42 Reproductive Rights aren't reproducing? If U want 2r be reproductive you must have babies tor do that. I don't know that's just me Maybe I'm Wrong. But if you want Reproductive Rights this country will give you all the right you want to have a baby,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0
486,1.3e+18,2020-09-12 05:36:27+00:00,122889863.0,"can someone pls lmk if I’m doing this right

https://t.co/F030vpEZF7 https://t.co/UYzTho5aA3",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0
487,1.32e+18,2020-10-12 22:17:35+00:00,6621852.0,"@realDonaldTrump Actually, Republicans have traditionally been resistant to covering pre-existing conditions. 

They wanted the individual mandate to protect the profits of health insurance companies.",0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0
488,1.25e+18,2020-04-21 20:14:49+00:00,3146029997.0,We get to choose what works for us.,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0
489,1.33e+18,2020-11-10 20:38:19+00:00,21419745.0,@JPL92 “Freedom is not Free”,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0
490,1.22e+18,2020-01-13 18:26:47+00:00,119778127.0,"#Truth @freedomsfaction
Yet another study adds to the growing body of evidence of #fluoride toxicity, shedding light on how it potentially contributes to degenerative eye diseases. Findings like this once again put… https://t.co/G8PWWH5U2A",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
491,1.28e+18,2020-06-23 17:23:00+00:00,17681644.0,I found this really cute font but I can’t figure out the name of it. Any ideas?! https://t.co/ZbRHU6tG3c,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
492,1.28e+18,2020-06-29 04:10:18+00:00,437422002.0,"Abandonment issues suck, esp when it's repeating over and over again, it makes it tough to open yourself up to ppl, if they r just going to leave forever",1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0
493,1.22e+18,2020-01-15 03:38:24+00:00,3257063678.0,"Hi my name is Catuhlinahhh, &amp; I’m an alcoholic.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
494,1.26e+18,2020-05-08 00:58:31+00:00,1.071e+18,and that’s on human decency &amp; respect for others! https://t.co/diErlaH3Zj,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0
495,1.27e+18,2020-06-06 17:57:51+00:00,70470510.0,So #cringeworthy every time she speaks,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
496,1.24e+18,2020-03-11 00:08:29+00:00,1.22232e+18,Damn @Judetruth she said she has the receipts my guy 😩😩😩😂,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
497,1.27e+18,2020-06-22 06:55:46+00:00,7.18157e+17,@hunterashingram @politicalguy33 @milanochloe @patchhappyhour @WashTimes Bruh you’re not gonna not wanna be rich because of higher taxes. You’re still gonna be allowed to be a billionaire.,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
498,1.22e+18,2020-01-24 07:47:51+00:00,114970774.0,#ABC2020 Killing on cape cod kills me #reasonabledoubt #Jurors #Wow #Freedom #Prisonreform @KimKardashian 🦋🙏🏼🕊,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0
499,1.25e+18,2020-04-16 19:47:46+00:00,3358944958.0,@JBowl13 Haha once yall get married 👀,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
500,1.34e+18,2020-12-13 02:30:40+00:00,422084538.0,so naive and sadly pathetic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0
501,1.3e+18,2020-08-21 23:34:35+00:00,223750202.0,Whyd i think this looked ~artsy~,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0
502,1.24e+18,2020-03-17 01:47:04+00:00,2224581823.0,Thanks for the inspiration Nando! 🚲💙 https://t.co/29NEDKajXB,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
503,1.23e+18,2020-02-08 03:12:46+00:00,28860063.0,@WhiteHouse You people are nuts. The man is a morally bankrupt buffoon.,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
504,1.33e+18,2020-11-24 20:09:35+00:00,61634106.0,@AndrewYang So proud of what you are doing in Georgia. You rock!,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
505,1.26e+18,2020-05-01 15:51:43+00:00,328308888.0,@BeSolis2 Yass!!! 🍐💚🍐,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
506,1.24e+18,2020-03-22 05:38:09+00:00,98475137.0,No Strings Attached was my first C.D. so you could say I have ~ some ~ strings attached. Happy Birthday to a record that still bops! #NSA20 #NoStringsAttached20,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
507,1.25e+18,2020-04-10 22:21:07+00:00,9.58159e+17,"@FAIRImmigration Illegal aliens don’t DESERVE relief monies.  In many cases, they don’t pay taxes. They also have used community services to the point where they owe US MONEY.  Plus, they get FREE HEALTHCARE.  Who pays for THAT? We do, of course!  AMERICANS are sick of democrats PUTTING THEM 1st!",1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0
508,1.3e+18,2020-08-18 05:56:52+00:00,262393855.0,@Alt_ReddTruq @ProjectLincoln That's interesting. I used to sell on ebay. Reliable USPS made it happen. I hope you raise hell with your  senators and Congress peeps. Ebay is a force.,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,1,0,0
509,1.24e+18,2020-03-08 15:41:33+00:00,1.18051e+18,And the only reason she told me is cause he cheated on her in their affair lmao,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0
510,1.26e+18,2020-05-07 05:10:04+00:00,390560316.0,"@harrisonjaime Barnhill: “a private person may arrest an offender if the offense is committed in his presence or within his immediate knowledge.”

So this old white guy is ok with a citizens arrest ending in a murder? People need to not only investigate the ex-cops past work but his as well",0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0
511,1.23e+18,2020-03-01 21:38:03+00:00,2291813732.0,"@realDonaldTrump @RepRatcliffe @DevinNunes @MariaBartiromo Harvey Weinstein is better qualified!
#RATcliffe #TrumpLiesAboutCoronavirus #DonaldTrump #GOPCorruptionOverCountry",1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
512,1.24e+18,2020-03-06 21:33:15+00:00,9.73107e+17,UNDER REVIEW means they’re not going to do shit to the officers because they protect their own and keep beating up people of color because they bored &amp; racist. 😡,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,1,0,0,0,0,0,0
513,1.33e+18,2020-11-22 21:13:40+00:00,157075789.0,It’s really sad to know that my cousins dad was deported and in his mind his dad went to jail when the reality is america doesn’t want him in this country to provide for his family... so they cause life long trauma and break apart the family... truly heartbroken 💔,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0,1,0,1,0,0,0,0,0,0
514,1.33e+18,2020-11-17 03:55:48+00:00,1.05048e+18,@RealEricCarmen Lockdowns seem to be coordinated efforts by Dems to distract from voter fraud allegations that will land Biden &amp; crew in jail,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,1,0,0
515,1.3e+18,2020-08-25 09:54:36+00:00,1.23443e+18,@bigdaddydog32 All white people are racist where have you been? Check your privilege #JacobBlake,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0
516,1.25e+18,2020-03-31 17:20:09+00:00,26691059.0,"Funny how if you have a mortgage through Fannie/Freddie, you don’t have to supply the first document proving loss of income was corona-related. But if you rent, you do.

Is this 1900 again where you aren’t a full-rights citizen unless you own land?

Freelancers are fucked tmrw!!",1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0
517,1.27e+18,2020-06-16 21:11:31+00:00,42048593.0,@mmpadellan Another lie. Trump always lies.,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0
518,1.25e+18,2020-04-06 18:18:28+00:00,7.86408e+17,Because everyone knows that you will only count your votes and not anyone who votes against you. CHEATERS,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0
519,1.21e+18,2020-01-08 13:02:24+00:00,75911754.0,Hard work pays off right,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0
520,1.28e+18,2020-06-26 04:16:26+00:00,2614560115.0,"requiring year of college graduation is how they legally practice age discrimination, pass it on",1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0
521,1.22e+18,2020-01-14 01:24:15+00:00,15433635.0,"@aurahack Seems like you might want to fix the impersonation, brigading, and fraud problems before you add financial incentives to it all",0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0
522,1.21e+18,2020-01-04 19:01:47+00:00,119992205.0,My mom has the worst taste in men &lt;character&gt;,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
523,1.31e+18,2020-10-09 21:00:14+00:00,1.20309e+18,"N623SP, a Cessna 172S Skyhawk SP, is circling over Los Angeles County at 1500 feet, speed 86 MPH, squawking 1200, 0.31 miles from Los Angeles Light #N623SP https://t.co/VOwabao6fI https://t.co/OafuewEpNN",0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
524,1.32e+18,2020-10-21 17:42:25+00:00,2753863633.0,@jaytomandy Hahhaha😂😂 There’s not many Rays fans out there...,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
